Age,Gender,Occupation,Income,Product_Category,Purchased
63,Male,Self-employed,55900,Health,1
50,Female,Student,57578,Groceries,1
22,Female,Unemployed,41634,Books,0
48,Female,Self-employed,63702,Books,0
21,Female,Student,99275,Clothing,1
62,Female,Unemployed,39828,Clothing,1
51,Female,Unemployed,44122,Clothing,1
45,Female,Unemployed,17948,Groceries,1
18,Male,Student,15535,Clothing,0
55,Male,Employee,55329,Groceries,1
41,Female,Self-employed,80017,Cosmetics,1
36,Male,Employee,74390,Clothing,1
32,Female,Unemployed,85409,Electronics,0
45,Female,Student,61035,Clothing,1
32,Female,Unemployed,68875,Books,0
16,Male,Student,75605,Books,0
25,Male,Employee,18954,Books,0
17,Female,Student,29202,Books,1
35,Male,Employee,38779,Cosmetics,0
27,Female,Self-employed,27577,Health,0
55,Male,Unemployed,80443,Books,0
37,Male,Employee,65026,Clothing,1
58,Male,Unemployed,87144,Books,0
59,Female,Employee,74236,Groceries,1
62,Female,Student,75224,Cosmetics,1
30,Female,Self-employed,50337,Clothing,1
44,Male,Employee,90933,Clothing,1
32,Female,Employee,12418,Books,0
43,Male,Employee,14526,Cosmetics,0
39,Male,Unemployed,24630,Health,0
17,Male,Employee,19748,Clothing,0
18,Male,Unemployed,85875,Electronics,0
56,Male,Self-employed,38037,Groceries,1
47,Female,Unemployed,92242,Books,0
45,Female,Student,11986,Electronics,0
61,Male,Unemployed,81516,Health,1
15,Female,Student,64955,Groceries,1
38,Male,Student,53515,Health,0
64,Male,Self-employed,62588,Groceries,1
61,Male,Employee,36025,Groceries,1
34,Female,Self-employed,99702,Health,0
51,Male,Self-employed,77837,Cosmetics,0
42,Male,Employee,10469,Cosmetics,0
56,Female,Self-employed,20643,Electronics,0
57,Female,Student,16207,Cosmetics,0
63,Male,Unemployed,27560,Clothing,1
26,Male,Unemployed,95997,Groceries,1
49,Female,Student,52566,Cosmetics,1
36,Male,Self-employed,85281,Groceries,1
31,Female,Employee,53436,Groceries,1
42,Female,Self-employed,54655,Clothing,1
46,Male,Employee,50779,Cosmetics,0
29,Female,Employee,96032,Health,0
64,Male,Employee,37262,Cosmetics,0
48,Male,Employee,24321,Electronics,0
27,Female,Student,32681,Clothing,1
62,Female,Self-employed,23695,Books,0
34,Male,Employee,56113,Groceries,1
37,Female,Unemployed,66352,Health,0
31,Male,Employee,34260,Books,0
47,Female,Self-employed,38813,Groceries,1
33,Female,Self-employed,87555,Cosmetics,1
34,Female,Employee,54677,Books,0
26,Female,Employee,89248,Electronics,1
62,Female,Employee,91772,Clothing,1
17,Female,Student,90110,Groceries,1
30,Female,Self-employed,33200,Clothing,1
16,Female,Self-employed,41349,Electronics,1
19,Male,Student,56251,Groceries,1
63,Female,Unemployed,16692,Groceries,1
28,Male,Unemployed,17570,Electronics,0
50,Female,Student,19988,Health,1
46,Female,Unemployed,83205,Cosmetics,1
26,Male,Student,64744,Clothing,1
63,Female,Unemployed,20579,Health,1
25,Male,Employee,13324,Groceries,0
42,Female,Employee,73007,Clothing,1
23,Female,Employee,43824,Books,0
58,Female,Employee,23256,Books,0
45,Male,Self-employed,68278,Clothing,1
19,Male,Employee,78634,Electronics,1
61,Male,Unemployed,46463,Health,1
44,Male,Unemployed,83696,Cosmetics,0
62,Male,Unemployed,43786,Cosmetics,0
35,Male,Self-employed,86329,Health,0
54,Female,Student,76546,Electronics,0
20,Male,Employee,85048,Health,0
25,Male,Unemployed,13284,Groceries,0
19,Female,Employee,66877,Groceries,1
24,Female,Student,65761,Groceries,1
28,Female,Self-employed,67487,Clothing,1
28,Female,Employee,37404,Groceries,1
48,Female,Student,53235,Books,0
25,Female,Student,14614,Health,0
39,Female,Unemployed,34856,Health,0
16,Male,Self-employed,27967,Books,0
36,Male,Student,98469,Groceries,1
23,Female,Self-employed,37552,Health,0
61,Male,Self-employed,64444,Clothing,1
54,Male,Unemployed,56244,Electronics,0
19,Male,Unemployed,32434,Clothing,1
58,Female,Self-employed,76864,Electronics,1
15,Male,Unemployed,61989,Health,0
63,Male,Self-employed,58222,Clothing,1
64,Male,Employee,13059,Clothing,0
31,Male,Unemployed,34179,Electronics,0
47,Male,Self-employed,26716,Books,0
54,Female,Student,68433,Health,1
30,Male,Employee,88843,Cosmetics,0
48,Male,Unemployed,43023,Cosmetics,0
51,Male,Unemployed,53912,Health,1
61,Female,Employee,70617,Clothing,1
16,Female,Unemployed,78131,Cosmetics,1
62,Male,Employee,26353,Electronics,0
23,Male,Self-employed,97216,Cosmetics,0
34,Male,Student,48956,Electronics,0
33,Female,Self-employed,58586,Groceries,1
27,Female,Unemployed,54722,Books,0
30,Female,Employee,73313,Clothing,1
64,Female,Unemployed,47842,Health,1
27,Male,Employee,48569,Clothing,1
33,Male,Self-employed,85717,Health,0
33,Male,Student,35222,Health,0
24,Female,Unemployed,77660,Health,0
15,Male,Student,19209,Clothing,0
34,Female,Employee,25976,Groceries,1
50,Male,Self-employed,54984,Clothing,1
61,Male,Self-employed,79268,Groceries,1
49,Male,Employee,76349,Electronics,1
49,Male,Student,68933,Cosmetics,0
36,Female,Self-employed,14911,Groceries,0
28,Male,Unemployed,95152,Cosmetics,0
56,Female,Employee,28000,Health,1
50,Male,Self-employed,57389,Groceries,1
40,Female,Unemployed,81277,Cosmetics,1
44,Male,Self-employed,43161,Clothing,1
52,Male,Student,87661,Cosmetics,0
42,Female,Student,93091,Health,0
32,Female,Unemployed,99941,Groceries,1
16,Female,Self-employed,21981,Electronics,0
42,Male,Student,11191,Clothing,0
54,Female,Student,70075,Cosmetics,1
45,Female,Student,99008,Clothing,1
19,Female,Employee,59294,Health,0
53,Female,Self-employed,62644,Health,1
49,Female,Student,10089,Electronics,0
31,Female,Self-employed,94295,Groceries,1
43,Female,Self-employed,54003,Clothing,1
27,Female,Employee,15198,Clothing,0
39,Male,Unemployed,29568,Electronics,0
38,Male,Student,30327,Cosmetics,0
31,Male,Unemployed,67856,Books,0
39,Female,Unemployed,11401,Clothing,0
21,Male,Unemployed,63417,Groceries,1
30,Female,Unemployed,27713,Electronics,0
44,Female,Employee,33687,Health,0
29,Female,Self-employed,79867,Electronics,1
17,Female,Unemployed,99962,Groceries,1
31,Male,Self-employed,93553,Electronics,1
24,Female,Self-employed,24698,Electronics,0
65,Male,Unemployed,24571,Books,0
53,Female,Employee,15596,Health,1
16,Female,Unemployed,17015,Books,0
36,Male,Student,63790,Cosmetics,0
30,Male,Self-employed,86234,Cosmetics,0
22,Male,Student,43511,Clothing,1
43,Male,Unemployed,77931,Clothing,1
29,Female,Unemployed,76693,Health,0
24,Male,Self-employed,21148,Groceries,1
21,Male,Student,47575,Electronics,0
42,Male,Student,56418,Electronics,0
19,Male,Self-employed,40042,Health,0
17,Male,Employee,67489,Clothing,1
56,Female,Employee,18078,Groceries,1
60,Female,Unemployed,30954,Cosmetics,1
21,Female,Self-employed,39023,Electronics,0
15,Male,Self-employed,78680,Health,0
48,Female,Student,76778,Electronics,0
31,Female,Student,30806,Electronics,0
25,Female,Unemployed,21883,Cosmetics,1
42,Female,Student,68473,Clothing,1
45,Female,Student,58546,Electronics,0
16,Female,Unemployed,41357,Groceries,1
34,Female,Self-employed,65811,Books,0
51,Male,Self-employed,81531,Groceries,1
41,Male,Unemployed,27067,Cosmetics,0
20,Female,Self-employed,47338,Electronics,1
58,Female,Unemployed,83020,Books,0
29,Female,Student,61875,Groceries,1
44,Male,Student,19695,Health,0
20,Male,Unemployed,88132,Groceries,1
51,Female,Unemployed,77879,Books,0
35,Female,Unemployed,55559,Electronics,0
56,Female,Employee,82381,Clothing,1
57,Female,Student,64118,Books,0
15,Female,Student,10421,Health,0
61,Male,Student,90214,Health,1
57,Male,Student,72580,Cosmetics,0
56,Female,Self-employed,92615,Clothing,1
32,Female,Self-employed,90712,Electronics,1
39,Female,Student,73781,Health,0
20,Female,Employee,29090,Clothing,1
49,Male,Self-employed,75909,Cosmetics,0
22,Female,Employee,32195,Health,0
25,Female,Self-employed,89781,Electronics,1
65,Male,Unemployed,40134,Cosmetics,0
39,Male,Employee,56080,Health,0
23,Male,Employee,53242,Clothing,1
23,Male,Employee,79087,Groceries,1
54,Male,Unemployed,46143,Groceries,1
42,Male,Student,57218,Health,0
15,Male,Unemployed,81860,Cosmetics,0
59,Female,Employee,13157,Health,1
19,Female,Unemployed,80623,Cosmetics,1
26,Male,Student,46864,Groceries,1
24,Female,Student,19270,Clothing,0
61,Male,Unemployed,68115,Clothing,1
25,Female,Employee,30894,Health,0
44,Male,Unemployed,70951,Health,0
26,Male,Employee,91589,Health,0
30,Male,Self-employed,42452,Electronics,1
45,Female,Student,85375,Books,0
39,Male,Self-employed,35113,Clothing,1
34,Male,Employee,57873,Books,0
33,Male,Employee,35282,Cosmetics,0
56,Male,Self-employed,66327,Clothing,1
22,Female,Unemployed,57197,Groceries,1
31,Female,Unemployed,56576,Electronics,0
65,Male,Self-employed,37514,Books,0
34,Female,Employee,12698,Groceries,0
47,Female,Self-employed,15894,Cosmetics,0
47,Male,Student,58212,Health,1
36,Male,Unemployed,60764,Health,0
48,Female,Unemployed,21543,Cosmetics,1
29,Male,Employee,35231,Clothing,1
64,Male,Self-employed,22722,Electronics,0
15,Female,Unemployed,23327,Clothing,0
44,Male,Self-employed,61501,Health,0
37,Female,Student,19058,Groceries,1
28,Female,Student,39781,Cosmetics,1
58,Female,Student,88936,Groceries,1
23,Male,Employee,93866,Cosmetics,0
58,Male,Unemployed,77769,Cosmetics,0
30,Male,Employee,96769,Health,0
55,Female,Student,59742,Groceries,1
40,Female,Employee,76327,Clothing,1
47,Female,Employee,22148,Health,1
35,Male,Student,31398,Cosmetics,0
25,Male,Student,14946,Health,0
26,Male,Self-employed,26757,Electronics,0
40,Male,Self-employed,59459,Electronics,1
21,Female,Student,63398,Electronics,0
41,Female,Self-employed,26975,Books,0
46,Female,Unemployed,87128,Cosmetics,1
49,Female,Self-employed,40611,Electronics,1
32,Female,Employee,39498,Groceries,1
28,Female,Self-employed,83405,Groceries,1
56,Male,Employee,87845,Electronics,1
54,Male,Unemployed,44388,Health,1
21,Female,Employee,11945,Electronics,0
34,Male,Self-employed,77174,Books,0
52,Female,Self-employed,57790,Electronics,1
42,Female,Self-employed,84919,Groceries,1
57,Female,Student,66249,Cosmetics,1
22,Male,Student,67628,Clothing,1
59,Female,Student,27913,Health,1
36,Female,Self-employed,70161,Books,0
61,Female,Student,20087,Groceries,1
60,Female,Student,22584,Clothing,0
64,Male,Unemployed,12039,Electronics,0
55,Male,Student,97350,Cosmetics,0
37,Female,Student,35159,Clothing,1
15,Female,Employee,51175,Health,0
16,Female,Employee,71161,Groceries,1
45,Male,Student,44866,Health,0
17,Male,Self-employed,58866,Cosmetics,0
33,Female,Unemployed,10174,Groceries,0
26,Male,Self-employed,67923,Cosmetics,0
35,Male,Unemployed,72558,Cosmetics,0
17,Male,Employee,54609,Health,0
24,Female,Self-employed,34173,Health,0
57,Male,Unemployed,69146,Clothing,1
24,Male,Self-employed,28199,Health,0
47,Female,Self-employed,97296,Groceries,1
29,Male,Self-employed,97273,Clothing,1
30,Female,Self-employed,93064,Cosmetics,1
15,Male,Student,54618,Electronics,0
62,Male,Employee,22643,Electronics,0
16,Female,Unemployed,50268,Cosmetics,1
27,Male,Self-employed,58194,Health,0
57,Female,Unemployed,70557,Electronics,0
53,Female,Student,11815,Electronics,0
47,Male,Self-employed,26795,Cosmetics,0
37,Female,Unemployed,19450,Health,0
38,Female,Student,71918,Clothing,1
49,Female,Student,58480,Electronics,0
37,Male,Self-employed,74042,Cosmetics,0
24,Female,Self-employed,35859,Electronics,0
44,Female,Student,80649,Cosmetics,1
52,Female,Employee,31501,Clothing,1
21,Female,Unemployed,36611,Health,0
53,Male,Employee,43220,Books,0
19,Male,Employee,41801,Electronics,1
59,Male,Self-employed,62678,Groceries,1
15,Female,Self-employed,37233,Books,0
39,Female,Employee,32367,Books,0
48,Female,Student,87592,Clothing,1
38,Female,Employee,83859,Electronics,1
25,Male,Student,51185,Electronics,0
43,Male,Self-employed,30434,Cosmetics,0
42,Male,Employee,32684,Health,0
20,Female,Employee,10331,Health,0
46,Male,Student,92691,Clothing,1
55,Female,Unemployed,35872,Cosmetics,1
46,Male,Employee,22975,Books,0
26,Female,Employee,22443,Electronics,0
59,Male,Unemployed,20674,Electronics,0
33,Male,Student,90816,Cosmetics,0
65,Male,Student,56885,Electronics,0
31,Female,Employee,47299,Clothing,1
56,Male,Student,96821,Electronics,0
58,Male,Unemployed,76434,Clothing,1
43,Male,Unemployed,20621,Books,0
16,Male,Unemployed,80315,Books,0
58,Female,Self-employed,94630,Electronics,1
41,Female,Employee,69529,Cosmetics,1
40,Female,Self-employed,77265,Books,0
26,Female,Employee,70386,Groceries,1
39,Female,Self-employed,77390,Electronics,1
24,Female,Self-employed,21049,Groceries,1
23,Male,Employee,36940,Groceries,1
47,Female,Student,82936,Health,1
58,Female,Unemployed,47992,Books,0
22,Female,Employee,71449,Books,0
48,Female,Student,20641,Clothing,0
46,Female,Employee,62058,Health,1
58,Male,Employee,37094,Groceries,1
25,Male,Employee,42594,Health,0
41,Female,Student,54164,Cosmetics,1
29,Male,Self-employed,14815,Cosmetics,0
40,Male,Self-employed,49264,Electronics,1
59,Male,Self-employed,13240,Books,0
35,Female,Employee,24887,Groceries,1
63,Male,Unemployed,39656,Health,1
25,Male,Employee,67016,Cosmetics,0
19,Female,Employee,74559,Health,0
18,Female,Unemployed,63138,Groceries,1
45,Female,Self-employed,30335,Books,0
45,Male,Unemployed,35295,Health,0
36,Female,Student,28064,Books,1
53,Male,Student,53897,Books,0
47,Male,Student,68951,Health,1
37,Male,Student,99831,Cosmetics,0
49,Female,Student,57510,Books,0
35,Female,Student,13430,Books,1
47,Female,Self-employed,25169,Cosmetics,1
16,Male,Student,73911,Clothing,1
56,Female,Student,86701,Clothing,1
25,Female,Unemployed,90468,Cosmetics,1
64,Female,Self-employed,76525,Health,1
34,Male,Employee,56100,Electronics,1
23,Female,Unemployed,14214,Electronics,0
65,Female,Employee,59622,Books,0
25,Male,Unemployed,91408,Electronics,0
45,Female,Self-employed,20478,Groceries,1
65,Male,Unemployed,90142,Electronics,0
28,Female,Self-employed,57132,Clothing,1
18,Male,Unemployed,44787,Health,0
63,Male,Self-employed,62677,Health,1
32,Male,Employee,21649,Clothing,0
31,Female,Employee,99098,Books,0
64,Male,Unemployed,83158,Cosmetics,0
25,Male,Student,53518,Electronics,0
19,Female,Student,46901,Cosmetics,1
45,Female,Unemployed,76241,Health,0
39,Female,Self-employed,23708,Cosmetics,1
21,Male,Self-employed,19789,Books,0
27,Male,Student,95556,Books,0
55,Female,Employee,53242,Books,0
52,Female,Employee,63398,Clothing,1
21,Female,Employee,15200,Groceries,1
65,Male,Unemployed,90303,Electronics,0
41,Female,Self-employed,62190,Health,0
31,Female,Self-employed,88852,Health,0
53,Male,Self-employed,12260,Cosmetics,0
26,Male,Unemployed,30825,Books,0
64,Male,Student,16500,Electronics,0
40,Male,Student,41285,Clothing,1
38,Male,Employee,14797,Electronics,0
60,Male,Employee,19343,Electronics,0
42,Female,Self-employed,25185,Electronics,0
24,Female,Employee,58038,Clothing,1
60,Male,Student,90219,Books,0
34,Female,Student,11414,Electronics,0
41,Male,Student,53216,Electronics,0
31,Female,Unemployed,72728,Books,0
35,Female,Unemployed,44993,Cosmetics,1
44,Female,Student,30517,Groceries,1
40,Male,Unemployed,49953,Clothing,1
61,Female,Unemployed,86795,Groceries,1
62,Female,Self-employed,68401,Groceries,1
15,Male,Employee,99440,Cosmetics,0
37,Female,Employee,11266,Electronics,0
53,Female,Employee,90120,Electronics,1
49,Male,Employee,65862,Groceries,1
54,Male,Employee,19604,Clothing,0
35,Female,Unemployed,76833,Electronics,0
55,Female,Student,43551,Cosmetics,1
19,Female,Self-employed,52540,Cosmetics,1
22,Female,Unemployed,87431,Health,0
43,Female,Unemployed,62591,Groceries,1
23,Female,Student,26550,Health,0
55,Male,Unemployed,13736,Groceries,0
22,Female,Unemployed,51182,Books,0
27,Female,Self-employed,49098,Books,0
65,Male,Unemployed,42979,Health,1
25,Male,Student,74911,Health,0
58,Male,Employee,94286,Books,0
19,Male,Unemployed,17007,Electronics,0
34,Male,Unemployed,65769,Cosmetics,0
50,Female,Employee,19729,Electronics,0
36,Female,Unemployed,15340,Cosmetics,0
58,Male,Student,17117,Clothing,0
50,Female,Employee,29233,Books,0
35,Male,Employee,48481,Health,0
50,Male,Unemployed,54934,Groceries,1
36,Female,Employee,12275,Cosmetics,0
45,Male,Unemployed,97742,Health,0
56,Male,Unemployed,91368,Books,0
52,Male,Unemployed,53829,Groceries,1
20,Male,Self-employed,17094,Groceries,1
58,Female,Self-employed,62882,Cosmetics,1
47,Female,Unemployed,38281,Clothing,1
20,Male,Self-employed,17984,Groceries,1
41,Female,Student,29457,Electronics,0
48,Male,Student,82099,Cosmetics,0
37,Female,Student,43261,Clothing,1
62,Female,Unemployed,58568,Health,1
64,Male,Student,97470,Cosmetics,0
37,Female,Employee,29416,Health,0
21,Male,Student,99178,Health,0
28,Male,Employee,66419,Cosmetics,0
53,Male,Unemployed,64271,Health,1
25,Male,Student,22763,Cosmetics,0
35,Male,Unemployed,93807,Cosmetics,0
27,Female,Employee,96030,Health,0
23,Male,Unemployed,23737,Cosmetics,0
56,Female,Student,28590,Books,1
20,Male,Student,44150,Books,0
35,Male,Unemployed,67476,Health,0
63,Female,Self-employed,19248,Groceries,1
16,Male,Employee,58027,Health,0
53,Female,Employee,27184,Clothing,1
47,Male,Employee,56498,Health,1
37,Female,Unemployed,92586,Cosmetics,1
55,Female,Student,35186,Cosmetics,1
35,Female,Self-employed,62673,Books,0
29,Male,Self-employed,61516,Books,0
25,Male,Employee,35182,Clothing,1
46,Female,Student,24192,Health,1
48,Male,Self-employed,31352,Electronics,0
29,Female,Employee,46431,Electronics,1
51,Female,Student,39980,Health,1
26,Female,Student,12431,Health,0
30,Female,Employee,45344,Books,0
58,Female,Employee,60868,Groceries,1
18,Male,Employee,30150,Clothing,1
47,Male,Self-employed,80485,Electronics,1
59,Female,Student,62072,Books,0
15,Male,Student,43127,Cosmetics,0
47,Female,Employee,29222,Electronics,0
39,Female,Unemployed,37985,Health,0
63,Female,Employee,78844,Cosmetics,1
53,Female,Student,23416,Books,1
34,Male,Student,94443,Health,0
50,Male,Employee,32544,Groceries,1
61,Male,Unemployed,22920,Electronics,0
40,Female,Self-employed,90898,Health,0
39,Female,Self-employed,74338,Health,0
58,Male,Self-employed,18403,Electronics,0
43,Female,Self-employed,79888,Groceries,1
39,Female,Unemployed,59604,Electronics,0
47,Male,Unemployed,76923,Books,0
34,Female,Self-employed,24847,Clothing,0
18,Male,Self-employed,29994,Books,0
26,Male,Student,39265,Electronics,0
34,Female,Unemployed,90977,Groceries,1
21,Male,Self-employed,95081,Clothing,1
16,Female,Self-employed,41616,Groceries,1
15,Female,Unemployed,77428,Books,0
62,Female,Employee,28139,Electronics,0
24,Male,Employee,15629,Clothing,0
50,Female,Self-employed,37156,Cosmetics,1
64,Female,Unemployed,47387,Electronics,0
21,Male,Employee,31933,Electronics,0
30,Male,Unemployed,67524,Groceries,1
48,Female,Employee,56018,Electronics,1
35,Male,Unemployed,81534,Cosmetics,0
32,Male,Unemployed,29230,Electronics,0
44,Female,Student,67883,Electronics,0
52,Male,Student,92039,Clothing,1
57,Female,Student,95387,Books,0
64,Female,Self-employed,78468,Groceries,1
43,Male,Self-employed,14160,Health,0
33,Female,Student,89889,Clothing,1
28,Female,Employee,56267,Health,0
16,Female,Employee,66160,Groceries,1
31,Male,Employee,68606,Groceries,1
22,Male,Employee,30348,Clothing,1
28,Female,Employee,11064,Clothing,0
26,Female,Self-employed,18113,Books,0
